state,county,reporting,dem,gop,lib,grn,una,oth
TX,Nolan,100%,1029,3551,142,22,0,0
TX,Nueces,100%,49102,50704,3306,846,0,0
TX,Ochiltree,100%,274,2628,74,5,0,0
TX,Oldham,100%,78,850,14,3,0,0
TX,Orange,100%,5716,25385,545,115,0,0
TX,Palo Pinto,100%,1700,8222,205,48,0,0
TX,Panola,100%,1835,8445,109,24,0,0
TX,Parker,100%,8329,46433,1437,214,0,0
TX,Parmer,100%,848,1911,55,4,0,0
TX,Pecos,100%,1551,2463,127,26,0,0
TX,Polk,100%,7123,26587,601,133,0,0
TX,Potter,100%,7620,19499,1021,190,0,0
TX,Presidio,100%,1458,652,64,29,0,0
TX,Rains,100%,619,3919,77,15,0,0
TX,Randall,100%,8340,43379,1867,227,0,0
TX,Reagan,100%,167,709,22,2,0,0
TX,Real,100%,262,1382,28,6,0,0
TX,Red River,100%,1148,3924,67,8,0,0
TX,Reeves,100%,1659,1417,98,10,0,0
TX,Refugio,100%,1034,1830,71,10,0,0
TX,Roberts,100%,20,524,6,0,0,0
TX,Robertson,100%,2203,4665,125,17,0,0
TX,Rockwall,100%,9633,28396,1293,207,0,0
TX,Runnels,100%,452,3241,59,13,0,0
TX,Rusk,100%,3935,14675,333,51,0,0
TX,Sabine,100%,614,3992,27,9,0,0
TX,San Augustine,100%,907,2620,30,6,0,0
TX,San Jacinto,100%,2034,8050,169,52,0,0
TX,San Patricio,100%,7825,13004,571,113,0,0
TX,San Saba,100%,293,2025,32,4,0,0
TX,Schleicher,100%,209,819,24,2,0,0
TX,Scurry,100%,733,4403,103,22,0,0
TX,Shackelford,100%,103,1378,21,0,0,0
TX,Shelby,100%,1757,7171,123,21,0,0
TX,Sherman,100%,96,807,27,3,0,0
TX,Smith,100%,22128,58631,2062,340,0,0
TX,Somervell,100%,540,3206,107,23,0,0
TX,Starr,100%,9246,2218,159,68,0,0
TX,Stephens,100%,348,3033,65,7,0,0
TX,Sterling,100%,70,549,9,5,0,0
TX,Stonewall,100%,135,555,10,1,0,0
TX,Sutton,100%,313,1075,22,5,0,0
TX,Swisher,100%,462,1671,51,6,0,0
TX,Tarrant,100%,288001,345683,23747,5401,0,0
TX,Taylor,100%,10047,33172,1759,288,0,0
TX,Terrell,100%,140,287,10,0,0,0
TX,Terry,100%,424,1295,30,14,0,0
TX,Throckmorton,100%,84,715,7,2,0,0
TX,Titus,100%,2538,6405,189,44,0,0
TX,Tom Green,100%,9117,27376,1395,216,0,0
TX,Travis,100%,306475,126750,21866,7420,0,0
TX,Trinity,100%,1154,4737,80,11,0,0
TX,Tyler,100%,1243,6601,103,22,0,0
TX,Upshur,100%,2378,13198,283,59,0,0
TX,Upton,100%,284,961,48,3,0,0
TX,Uvalde,100%,3863,4828,191,54,0,0
TX,Val Verde,100%,6920,5856,569,131,0,0
TX,Van Zandt,100%,2792,18436,384,77,0,0
TX,Victoria,100%,8843,21253,782,154,0,0
TX,Walker,100%,6085,12878,559,161,0,0
TX,Waller,100%,5744,10525,342,104,0,0
TX,Ward,100%,780,2541,82,10,0,0
TX,Washington,100%,3381,10944,352,70,0,0
TX,Webb,100%,42297,12946,1033,591,0,0
TX,Wharton,100%,4238,10149,269,51,0,0
TX,Wheeler,100%,194,2087,21,4,0,0
TX,Wichita,100%,8752,27609,1296,256,0,0
TX,Wilbarger,100%,807,3166,115,13,0,0
TX,Willacy,100%,3416,1541,94,31,0,0
TX,Williamson,100%,84252,104029,10205,2038,0,0
TX,Wilson,100%,4790,13991,392,82,0,0
TX,Winkler,100%,420,1403,49,1,0,0
TX,Wise,100%,3412,20655,503,91,0,0
TX,Wood,100%,2624,15681,277,64,0,0
TX,Yoakum,100%,426,1797,73,3,0,0
TX,Young,100%,873,6587,179,19,0,0
TX,Zapata,100%,2056,1028,34,16,0,0
TX,Zavala,100%,2633,692,49,16,0,0
UT,Beaver,100%,264,1838,36,10,322,20
UT,Box Elder,100%,1814,10324,513,59,3591,247
UT,Cache,82.4%,6705,16643,1158,225,10586,562
UT,Carbon,100%,1696,5182,188,39,602,111
UT,Daggett,100%,76,327,17,0,40,5
UT,Davis,83.6%,22575,46985,3917,586,29635,963
UT,Duchesne,100%,500,5505,107,18,729,73
UT,Emery,92.3%,379,3402,70,3,362,47
UT,Garfield,100%,352,1577,60,14,275,16
UT,Grand,100%,1932,1934,178,108,277,27
UT,Iron,87.5%,2104,10025,462,89,2460,214
UT,Juab,100%,436,2759,70,14,742,55
UT,Kane,100%,739,2248,86,31,348,30
UT,Millard,100%,431,3860,108,6,719,110
UT,Morgan,100%,572,3156,140,10,1184,74
UT,Piute,100%,31,537,10,1,31,7
UT,Rich,100%,104,786,21,1,172,12
UT,Salt Lake,91.8%,154831,117901,13439,3965,68209,3002
UT,San Juan,95%,1997,2635,163,47,482,61
UT,Sanpete,100%,1026,6436,178,27,1947,164
UT,Sevier,95.7%,673,6455,168,28,890,94
UT,Summit,100%,10251,7160,736,162,1749,75
UT,Tooele,93.9%,4015,9693,672,148,4088,289
UT,Uintah,100%,1002,9876,274,44,1507,180
UT,Utah,100%,24579,89755,5401,847,51912,2448
UT,Wasatch,100%,3063,6115,409,70,2315,148
UT,Washington,100%,9583,39566,1343,257,6104,641
UT,Wayne,100%,271,959,17,10,134,19
UT,Weber,100%,22187,38447,3201,876,15876,864
VT,Addison,100%,11217,5297,638,361,0,79
VT,Bennington,100%,9539,5925,478,318,0,85
VT,Caledonia,100%,6445,5533,578,333,0,77
VT,Chittenden,100%,54463,18298,2443,1788,0,271
VT,Essex,100%,1019,1506,121,43,0,17
VT,Franklin,100%,9351,8752,836,320,0,114
VT,Grand Isle,100%,2094,1487,131,49,0,17
VT,Lamoille,100%,7241,3570,457,326,0,47
VT,Orange,100%,7522,4997,509,350,0,86
VT,Orleans,100%,5181,5158,398,193,0,58
VT,Rutland,100%,13629,12471,946,467,0,147
VT,Washington,100%,18594,7993,999,911,0,157
VT,Windham,100%,14340,5462,582,677,0,90
VT,Windsor,100%,17544,8604,931,612,0,141
VA,Accomack,100%,6737,8582,262,62,112,0
VA,Albemarle,100%,33297,19232,2100,448,1057,0
VA,Alexandria,100%,57147,13241,2016,589,1391,0
VA,Alleghany,100%,2165,4873,164,35,69,0
VA,Amelia,100%,2150,4704,129,11,41,0
VA,Amherst,100%,4986,9643,313,64,158,0
VA,Appomattox,100%,2023,5714,136,31,50,0
VA,Arlington,100%,91879,20155,3816,908,2586,0
VA,Augusta,100%,8108,26152,1599,200,602,0
VA,Bath,100%,603,1548,56,14,22,0
VA,Bedford Co.,96.9%,9733,30578,1073,176,626,0
VA,Bland,100%,453,2572,61,17,21,0
VA,Botetourt,100%,4492,13369,495,101,184,0
VA,Bristol,100%,1832,4884,136,50,64,0
VA,Brunswick,100%,4473,3045,72,25,30,0
VA,Buchanan,100%,1721,7292,122,26,59,0
VA,Buckingham,100%,3128,3969,102,27,58,0
VA,Buena Vista,100%,693,1432,83,13,174,0
VA,Campbell,100%,6597,19442,658,102,419,0
VA,Caroline,100%,6425,7143,368,99,154,0
VA,Carroll,100%,2557,10653,220,69,88,0
VA,Charles City,100%,2244,1381,65,21,34,0
VA,Charlotte,100%,2153,3479,111,11,38,0
VA,Charlottesville,100%,17865,2951,784,230,381,0
VA,Chesapeake,100%,52554,53988,3453,698,1134,0
VA,Chesterfield,100%,80993,84938,6241,989,2127,0
VA,Clarke,100%,3047,4657,261,55,111,0
VA,Colonial Heights,100%,2367,5681,247,44,88,0
VA,Covington,100%,914,1349,73,8,25,0
VA,Craig,100%,541,2139,54,20,30,0
VA,Culpeper,100%,7744,13341,584,176,242,0
VA,Cumberland,100%,2032,2693,94,24,32,0
VA,Danville,100%,11051,7306,315,73,117,0
VA,Dickenson,100%,1335,4932,81,14,43,0
VA,Dinwiddie,100%,5765,7447,196,46,79,0
VA,Emporia,100%,1531,792,26,10,8,0
VA,Essex,100%,2541,2657,113,18,25,0
VA,Fairfax,100%,7363,3695,427,106,263,0
VA,Fairfax Co.,100%,354485,157837,15649,4551,10336,0
VA,Falls Church,100%,5810,1323,236,70,228,0
VA,Fauquier,100%,12960,22110,1190,267,597,0
VA,Floyd,100%,2300,5289,185,107,91,0
VA,Fluvanna,100%,5751,7018,425,80,218,0
VA,Franklin,100%,2516,1421,72,16,15,0
VA,Franklin Co.,100%,7254,18560,602,115,274,0
VA,Frederick,100%,11920,26069,1278,323,543,0
VA,Fredericksburg,100%,6690,3731,388,137,189,0
VA,Galax,100%,680,1603,45,7,28,0
VA,Giles,100%,1949,5930,201,39,77,0
VA,Gloucester,100%,5399,13087,691,134,213,0
VA,Goochland,100%,4884,8374,474,53,145,0
VA,Grayson,100%,1407,5593,110,55,93,0
VA,Greene,100%,2923,5943,405,66,166,0
VA,Greensville,100%,2558,1737,50,6,12,0
VA,Halifax,100%,6890,9698,237,44,77,0
VA,Hampton,100%,41030,17802,1641,472,544,0
VA,Hanover,100%,19360,39592,2307,314,740,0
VA,Harrisonburg,100%,10100,6232,800,252,309,0
VA,Henrico,100%,93615,59674,5595,1091,1991,0
VA,Henry,100%,8199,15207,378,98,147,0
VA,Highland,100%,371,958,33,8,21,0
VA,Hopewell,100%,4722,3885,212,58,91,0
VA,Isle of Wight,100%,7673,11971,562,78,197,0
VA,James City,100%,19091,21284,1395,281,686,0
VA,King and Queen,100%,1451,2059,75,18,12,0
VA,King George,100%,4002,7338,367,83,177,0
VA,King William,100%,2752,5963,260,42,71,0
VA,Lancaster,100%,2862,3520,141,35,41,0
VA,Lee,100%,1627,7542,106,33,45,0
VA,Lexington,100%,1514,766,92,20,56,0
VA,Loudoun,100%,99909,69633,6051,1294,3378,0
VA,Louisa,100%,6208,10507,505,124,163,0
VA,Lunenburg,100%,2226,3206,88,25,32,0
VA,Lynchburg,100%,14787,17979,1378,207,998,0
VA,Madison,100%,2202,4418,184,43,87,0
VA,Manassas,100%,8395,5934,487,147,247,0
VA,Manassas Park,100%,3218,1732,162,45,57,0
VA,Martinsville,100%,3531,2149,113,29,51,0
VA,Mathews,100%,1563,3515,147,31,36,0
VA,Mecklenburg,100%,6571,8283,239,30,54,0
VA,Middlesex,100%,2107,3668,140,33,46,0
VA,Montgomery,100%,20015,19455,2026,401,798,0
VA,Nelson,100%,3677,4150,240,81,99,0
VA,New Kent,100%,3545,8117,347,52,102,0
VA,Newport News,97.8%,40997,23650,2373,550,862,0
VA,Norfolk,100%,51429,19875,2439,740,689,0
VA,Northampton,100%,3255,2686,116,40,37,0
VA,Northumberland,100%,2830,5089,177,20,60,0
VA,Norton,100%,383,1021,24,6,22,0
VA,Nottoway,100%,2829,3712,116,25,35,0
VA,Orange,100%,5955,10511,398,115,178,0
VA,Page,100%,2514,7824,198,38,89,0
VA,Patrick,100%,1768,6454,147,49,71,0
VA,Petersburg,100%,12005,1448,139,67,58,0
VA,Pittsylvania,100%,9195,21742,442,106,202,0
VA,Poquoson,100%,1599,5089,307,43,76,0
VA,Portsmouth,100%,28462,12773,1094,340,331,0
VA,Powhatan,100%,4057,11875,639,73,150,0
VA,Prince Edward,100%,4590,4099,286,53,85,0
VA,Prince George,100%,6419,9157,374,70,120,0
VA,Prince William,98.9%,83093,54065,4209,1231,2256,0
VA,Pulaski,100%,4170,10314,350,107,171,0
VA,Radford,100%,2923,2637,301,58,113,0
VA,Rappahannock,100%,1741,2532,93,36,42,0
VA,Richmond,100%,74640,14254,3706,1083,1041,0
VA,Richmond Co.,100%,1347,2213,57,13,21,0
VA,Roanoke,100%,23403,16045,1400,429,451,0
VA,Roanoke Co.,100%,16787,30857,1557,278,670,0
VA,Rockbridge,100%,3506,6671,271,66,171,0
VA,Rockingham,100%,9361,25269,1088,208,610,0
VA,Russell,100%,2328,9516,189,58,104,0
VA,Salem,100%,4212,7225,442,92,158,0
VA,Scott,100%,1579,8242,142,39,53,0
VA,Shenandoah,100%,5269,14078,555,147,286,0
VA,Smyth,100%,2661,9747,257,52,108,0
VA,Southampton,100%,3595,5035,156,27,59,0
VA,Spotsylvania,100%,24204,34619,1910,450,900,0
VA,Stafford,100%,27879,33840,2137,488,1006,0
VA,Staunton,100%,5329,5129,419,109,158,0
VA,Suffolk,100%,23012,17206,1075,214,422,0
VA,Surry,100%,2069,1785,78,16,28,0
VA,Sussex,100%,2874,2055,63,22,22,0
VA,Tazewell,100%,2895,15160,260,54,126,0
VA,Virginia Beach,100%,76744,84389,7208,1566,1969,0
VA,Warren,100%,5165,11762,493,149,222,0
VA,Washington,100%,5548,19309,536,93,229,0
VA,Waynesboro,100%,3762,4798,335,74,145,0
VA,Westmoreland,100%,3723,4331,151,37,49,0
VA,Williamsburg,100%,5199,1921,230,84,100,0
VA,Winchester,100%,5161,4786,400,99,128,0
VA,Wise,100%,2687,11983,179,77,65,0
VA,Wythe,100%,2765,10044,285,49,107,0
VA,York,100%,12989,18823,1384,327,539,0
WA,Adams,66.7%,1118,2740,156,18,0,49
WA,Asotin,85.7%,3118,5712,619,116,0,119
WA,Benton,94%,25173,45594,4602,804,0,734
WA,Chelan,81%,10770,15070,1063,321,0,191
WA,Clallam,83.3%,15154,15685,1331,564,0,251
WA,Clark,96.8%,90697,90590,9773,3228,0,1496
WA,Columbia,100%,523,1491,107,26,0,24
WA,Cowlitz,96.7%,17842,24066,2326,783,0,468
WA,Douglas,70%,3600,7208,463,107,0,89
WA,Ferry,100%,1091,2178,185,57,0,49
WA,Franklin,86.7%,7839,11358,981,193,0,213
WA,Garfield,50%,276,841,87,14,0,14
WA,Grant,94.7%,7768,18482,1379,291,0,340
WA,Grays Harbor,95%,11378,13269,1332,509,0,248
WA,Island,100%,20766,18259,2284,799,0,317
WA,Jefferson,91.7%,12556,5986,733,697,0,128
WA,King,90.8%,657149,197781,36277,15061,0,4555
WA,Kitsap,93.7%,60561,46762,8031,2192,0,1079
WA,Kittitas,90.9%,7190,9845,868,293,0,138
WA,Klickitat,85.7%,3781,5390,403,191,0,94
WA,Lewis,73.9%,7236,16273,995,292,0,199
WA,Lincoln,75%,1238,4095,250,50,0,59
WA,Mason,94.4%,11872,13539,1528,545,0,283
WA,Okanogan,63.6%,3980,6305,369,134,0,105
WA,Pacific,100%,4597,5338,435,198,0,99
WA,Pend Oreille,100%,1932,4364,321,98,0,73
WA,Pierce,93.4%,160306,136046,18066,5431,0,2743
WA,San Juan,83.3%,7053,2651,384,456,0,45
WA,Skagit,94.3%,26076,24330,3009,983,0,433
WA,Skamania,100%,2207,2910,278,137,0,55
WA,Snohomish,90.1%,167943,116433,17132,5389,0,2599
WA,Spokane,91%,86590,103846,11758,3569,0,2318
WA,Stevens,66.7%,4348,11059,677,169,0,185
WA,Thurston,93.9%,65015,46219,6837,3223,0,1007
WA,Wahkiakum,100%,824,1328,110,50,0,21
WA,Walla Walla,81.2%,7550,10775,970,257,0,166
WA,Whatcom,98.4%,59402,40247,4745,2954,0,875
WA,Whitman,63.6%,5521,5462,807,185,0,153
WA,Yakima,92.7%,28484,39593,2928,682,0,619
WV,Barbour,100%,1213,4509,212,63,0,27
WV,Berkeley,100%,12287,28210,1617,470,0,186
WV,Boone,100%,1783,6483,246,69,0,73
WV,Braxton,100%,1315,3516,157,47,0,28
WV,Brooke,100%,2549,6574,296,98,0,23
WV,Cabell,100%,11306,19648,1182,388,0,177
WV,Calhoun,100%,456,2023,63,44,0,18
WV,Clay,100%,566,2289,60,24,0,19
WV,Doddridge,100%,360,2347,64,37,0,18
WV,Fayette,100%,4246,10263,434,179,0,65
WV,Gilmer,100%,537,1889,68,24,0,10
WV,Grant,100%,510,4338,65,21,0,11
WV,Greenbrier,100%,3743,9499,472,200,0,70
WV,Hampshire,100%,1576,6646,195,103,0,37
WV,Hancock,100%,3247,8870,367,122,0,36
WV,Hardy,100%,1249,4544,149,45,0,35
WV,Harrison,100%,7675,18687,1035,326,0,145
WV,Jackson,100%,2648,8959,302,106,0,93
WV,Jefferson,100%,9458,13144,992,326,0,87
WV,Kanawha,100%,27985,43464,2476,805,0,266
WV,Lewis,100%,1336,5245,207,69,0,28
WV,Lincoln,100%,1435,5257,187,62,0,47
WV,Logan,100%,2082,9866,235,84,0,48
WV,Marion,100%,6926,14592,894,367,0,131
WV,Marshall,100%,2894,9565,414,151,0,59
WV,Mason,100%,2069,7597,275,86,0,88
WV,McDowell,100%,1429,4614,90,27,0,19
WV,Mercer,100%,4689,17362,549,207,0,112
WV,Mineral,100%,2019,8957,276,120,0,38
WV,Mingo,100%,1365,7876,145,31,0,52
WV,Monongalia,100%,14568,18278,1807,806,0,274
WV,Monroe,100%,1089,4337,147,54,0,43
WV,Morgan,100%,1568,5718,208,103,0,38
WV,Nicholas,100%,1821,7169,279,82,0,34
WV,Ohio,100%,5452,11077,738,382,0,170
WV,Pendleton,100%,726,2388,73,18,0,7
WV,Pleasants,100%,620,2342,120,20,0,28
WV,Pocahontas,100%,924,2474,149,57,0,15
WV,Preston,100%,2462,9501,427,130,0,91
WV,Putnam,100%,5784,17455,811,262,0,131
WV,Raleigh,100%,6362,21835,675,252,0,187
WV,Randolph,100%,2724,7583,338,93,0,78
WV,Ritchie,100%,490,3376,105,40,0,29
WV,Roane,100%,1220,3772,141,65,0,36
WV,Summers,100%,1186,3444,137,57,0,23
WV,Taylor,100%,1483,4701,194,77,0,43
WV,Tucker,100%,750,2557,101,46,0,10
WV,Tyler,100%,505,2967,102,25,0,22
WV,Upshur,100%,1763,6971,310,88,0,48
WV,Wayne,100%,3334,11077,420,119,0,130
WV,Webster,100%,554,2284,79,30,0,8
WV,Wetzel,100%,1348,4461,242,65,0,75
WV,Wirt,100%,383,1903,84,23,0,17
WV,Wood,100%,8327,25168,1251,367,0,143
WV,Wyoming,100%,1061,6527,136,38,0,47
WI,Adams,100%,3780,5983,207,80,0,57
WI,Ashland,100%,4136,3428,182,140,0,40
WI,Barron,100%,7881,13595,726,169,0,143
WI,Bayfield,100%,4953,4125,186,185,0,42
WI,Brown,100%,53358,67192,4982,1371,0,594
WI,Buffalo,100%,2531,4049,218,74,0,49
WI,Burnett,100%,2948,5412,229,67,0,63
WI,Calumet,100%,9634,15345,1052,204,0,194
WI,Chippewa,100%,11875,17912,1207,264,0,213
WI,Clark,100%,4225,8645,446,107,0,125
WI,Columbia,100%,13525,14160,1092,347,0,163
WI,Crawford,100%,3426,3844,277,73,0,58
WI,Dane,100%,217506,71270,10544,4314,0,1095
WI,Dodge,100%,13968,26643,1539,361,0,307
WI,Door,100%,8026,8584,558,145,0,85
WI,Douglas,100%,11342,9657,723,337,0,126
WI,Dunn,100%,9025,11487,1094,297,0,126
WI,Eau Claire,100%,27271,23301,2500,699,0,309
WI,Florence,100%,666,1897,64,17,0,7
WI,Fond du Lac,100%,17391,31044,1910,449,0,300
WI,Forest,100%,1583,2787,80,36,0,21
WI,Grant,100%,10047,12347,1167,308,0,182
WI,Green,100%,9121,8693,687,196,0,94
WI,Green Lake,100%,2700,6210,274,74,0,57
WI,Iowa,100%,6669,4809,456,112,0,77
WI,Iron,100%,1273,2090,72,31,0,11
WI,Jackson,100%,3821,4907,300,105,0,69
WI,Jefferson,100%,16559,23409,1660,462,0,234
WI,Juneau,100%,4100,7188,286,106,0,56
WI,Kenosha,100%,35770,36025,2731,867,0,432
WI,Kewaunee,100%,3623,6616,348,79,0,76
WI,La Crosse,100%,32402,26384,2673,920,0,406
WI,Lafayette,100%,3288,3977,238,49,0,50
WI,Langlade,100%,3260,6436,279,66,0,52
WI,Lincoln,100%,5370,8400,595,114,0,84
WI,Manitowoc,100%,14563,23234,1559,347,0,288
WI,Marathon,100%,26476,39010,2330,641,0,392
WI,Marinette,100%,6243,12995,507,131,0,103
WI,Marquette,100%,2808,4712,187,50,0,56
WI,Menominee,100%,1003,269,0,7,0,0
WI,Milwaukee,100%,288986,126091,13589,4534,0,1770
WI,Monroe,100%,7047,11442,701,229,0,135
WI,Oconto,100%,5886,13255,569,114,0,100
WI,Oneida,100%,8103,11677,751,191,0,115
WI,Outagamie,100%,38087,49884,3931,985,0,587
WI,Ozaukee,100%,20167,30458,2111,387,0,245
WI,Pepin,100%,1345,2228,115,33,0,25
WI,Pierce,100%,8380,11260,1044,281,0,124
WI,Polk,100%,7568,13864,886,232,0,141
WI,Portage,100%,18524,17310,1490,583,0,216
WI,Price,100%,2671,4562,199,83,0,45
WI,Racine,100%,42506,46620,3246,834,0,472
WI,Richland,100%,3577,4021,219,107,0,38
WI,Rock,100%,39336,31483,2859,885,0,480
WI,Rusk,100%,2171,4564,189,56,0,49
WI,Sauk,100%,14692,14791,1106,424,0,225
WI,Sawyer,100%,2846,4625,188,78,0,30
WI,Shawano,100%,6056,12742,603,160,0,136
WI,Sheboygan,100%,22636,32368,2320,538,0,428
WI,St. Croix,100%,17496,26123,2338,513,0,349
WI,Taylor,100%,2398,6589,279,67,0,84
WI,Trempealeau,100%,5645,7370,372,114,0,80
WI,Vernon,100%,6351,6994,447,296,0,105
WI,Vilas,100%,4769,8169,340,116,0,59
WI,Walworth,100%,18706,28848,2116,612,0,288
WI,Washburn,100%,3283,5404,267,74,0,31
WI,Washington,100%,20854,51729,2745,548,0,370
WI,Waukesha,100%,79200,142521,8891,1674,0,987
WI,Waupaca,100%,8303,16013,793,237,0,145
WI,Waushara,100%,3802,7669,314,93,0,83
WI,Winnebago,100%,37054,43447,3820,1063,0,508
WI,Wood,100%,14232,21502,1364,392,0,222
WY,Albany,100%,6888,7601,1391,344,0,196
WY,Big Horn,100%,594,4067,250,35,0,133
WY,Campbell,100%,1324,15778,653,66,0,114
WY,Carbon,100%,1279,4409,381,49,0,82
WY,Converse,100%,668,5520,251,42,0,71
WY,Crook,100%,271,3347,118,11,0,24
WY,Fremont,100%,4200,11167,773,233,0,170
WY,Goshen,100%,924,4418,234,45,0,87
WY,Hot Springs,100%,400,1939,136,35,0,25
WY,Johnson,100%,638,3477,174,33,0,27
WY,Laramie,100%,11572,24844,2656,434,0,439
WY,Lincoln,100%,1105,6779,331,46,0,137
WY,Natrona,100%,6573,23523,1787,310,0,300
WY,Niobrara,100%,115,1116,49,7,0,10
WY,Park,100%,2535,11115,625,151,0,208
WY,Platte,100%,719,3437,180,36,0,88
WY,Sheridan,100%,2926,10266,729,158,0,108
WY,Sublette,100%,644,3409,169,28,0,47
WY,Sweetwater,100%,3233,12153,928,152,0,195
WY,Teton,100%,7313,3920,701,172,0,70
WY,Uinta,100%,1202,6154,472,79,0,146
WY,Washakie,100%,532,2911,194,37,0,41
WY,Weston,100%,294,2898,103,9,0,30
